language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
Chinese,38,39,1,0,1,0.004234744913596819,0.3532424924117885,0.3532424924117885
Chinese,23,41,3,1,5,0.004387971127880733,0.3491139306807778,0.3491139306807778
Chinese,17,39,2,0,2,0.004390195869595649,0.3668169568563654,0.3668169568563654
Chinese,11,45,7,1,3,0.004418593734356403,0.31075125881230836,0.31075125881230836
Chinese,4,31,1,0,1,0.004493449671063402,0.290364162268846,0.290364162268846
Chinese,3,4,2,1,2,0.004768131175118729,0.29953408075065907,0.29953408075065907
Chinese,39,16,2,0,1,0.00478463528170587,-0.16772481984583332,0.16772481984583332
Chinese,38,14,3,0,3,0.004792842991198756,0.3555076776504009,0.3555076776504009
Chinese,38,45,3,1,3,0.004827429043451714,0.5496662396770853,0.5496662396770853
Chinese,8,35,2,1,1,0.004841917347901798,0.5182538326751032,0.5182538326751032
Chinese,35,10,3,0,3,0.004937289895704622,0.37590877156230057,0.37590877156230057
Chinese,33,16,6,1,4,0.004959831294534471,0.20994787870696863,0.20994787870696863
Chinese,47,36,3,1,3,0.005012227278483042,0.39530411080327355,0.39530411080327355
Chinese,44,32,6,1,6,0.0050437316165820424,0.33200191772158366,0.33200191772158366
Chinese,26,16,2,1,4,0.0052048610925128904,0.13106621726291295,0.13106621726291295
Chinese,47,16,2,1,1,0.005212605091673149,-0.10945812950460128,0.10945812950460128
Chinese,9,20,1,0,1,0.005397877212463914,0.32700539783301,0.32700539783301
Chinese,9,43,1,0,1,0.005451585483527776,0.344594022605585,0.344594022605585
Chinese,28,12,4,1,5,0.005565530972016707,0.3203986825775097,0.3203986825775097
Chinese,48,34,2,1,2,0.005566557428362119,0.4656183863414043,0.4656183863414043
Chinese,14,36,4,0,3,0.005593882256049701,0.3399023869031579,0.3399023869031579
Chinese,12,30,2,0,1,0.005635950167957116,0.14700565494757642,0.14700565494757642
Chinese,25,11,7,1,3,0.00567421686950892,0.4791347386186192,0.4791347386186192
Chinese,40,16,3,0,1,0.005709281587736502,-0.1609379274821212,0.1609379274821212
Chinese,48,1,3,0,2,0.005798896312289002,0.14770990679761542,0.14770990679761542
Chinese,14,38,3,0,7,0.005878812311753212,0.22783419276856018,0.22783419276856018
Chinese,38,42,2,0,1,0.0059237106200971425,0.3354395372562506,0.3354395372562506
Chinese,29,14,3,1,3,0.005930150808341429,0.3502607693166595,0.3502607693166595
Chinese,10,31,1,0,1,0.00593355642649035,0.28485192283587607,0.28485192283587607
Chinese,22,1,3,0,2,0.006006580861205399,0.27318739320032565,0.27318739320032565
Chinese,26,5,3,1,2,0.006046297972439358,0.4740953407259527,0.4740953407259527
Chinese,20,39,2,0,1,0.006097128687926901,0.3948079862033568,0.3948079862033568
Chinese,13,37,3,0,6,0.006245024350319612,0.20279475451056145,0.20279475451056145
Chinese,14,1,3,0,7,0.006370662830590177,0.14782631561879467,0.14782631561879467
Chinese,44,4,4,0,3,0.006371197891115849,0.21135633150703667,0.21135633150703667
Chinese,14,43,1,0,1,0.006458180730977529,-0.1814483198023383,0.1814483198023383
Chinese,28,16,4,1,3,0.0065293483043625455,0.24194722956057746,0.24194722956057746
Chinese,16,25,3,1,1,0.006578323761613088,0.23577403811651856,0.23577403811651856
Chinese,11,41,6,1,3,0.006637704052154846,0.31893540805359055,0.31893540805359055
Chinese,14,40,3,0,7,0.0066873276599810245,0.24271995963034151,0.24271995963034151
Chinese,9,50,1,0,1,0.006762715633839939,0.41105353783429216,0.41105353783429216
Chinese,23,27,2,0,4,0.006888207694337116,0.3505252451557144,0.3505252451557144
Chinese,26,29,4,1,4,0.007021208135716275,0.5539041013018724,0.5539041013018724
Chinese,17,1,2,0,6,0.007029879929721065,0.22507291385183772,0.22507291385183772
Chinese,14,9,2,0,5,0.007260888436030559,0.20697603296357583,0.20697603296357583
Chinese,9,32,5,1,2,0.007683918727562128,0.46332107042736986,0.46332107042736986
Chinese,18,15,7,1,7,0.007726001047196777,0.3446058815483602,0.3446058815483602
Chinese,45,16,3,1,3,0.007831706601570954,0.1736405505097507,0.1736405505097507
Chinese,47,41,2,1,1,0.007879577899268325,0.45003988837779835,0.45003988837779835
Chinese,29,26,4,1,3,0.007889588333322733,0.44519720309366223,0.44519720309366223
Chinese,22,33,6,1,2,0.007930777595133073,0.32487482401292067,0.32487482401292067
Chinese,14,10,5,0,6,0.00798791116725758,0.16512455003648116,0.16512455003648116
Chinese,22,21,2,0,2,0.008008895706756405,0.24112972830026058,0.24112972830026058
Chinese,42,41,5,1,6,0.0080442053829901,0.2536330110474644,0.2536330110474644
Chinese,23,47,3,1,1,0.00805339536693703,0.4219265817924843,0.4219265817924843
Chinese,33,11,7,1,3,0.00808121510288807,0.4507265212635518,0.4507265212635518
Chinese,13,40,3,0,3,0.008174682986834556,0.21903019579784982,0.21903019579784982
Chinese,42,2,1,0,1,0.008261295406860396,-0.2034348479004672,0.2034348479004672
Chinese,23,40,1,0,5,0.008335451541679683,0.35431060146690657,0.35431060146690657
Chinese,14,41,3,1,3,0.008660789363514772,0.3554097220329815,0.3554097220329815
Chinese,15,2,1,0,1,0.008790443072411032,-0.2668041610877183,0.2668041610877183
Chinese,14,12,2,0,2,0.008907680710190295,0.1791494202370525,0.1791494202370525
Chinese,11,42,1,0,1,0.00913743765014409,0.28564464586241667,0.28564464586241667
Chinese,33,32,6,1,1,0.009197813302321419,0.6914282782552958,0.6914282782552958
Chinese,6,36,3,0,3,0.009241037490384638,0.3032985921255332,0.3032985921255332
Chinese,31,6,1,0,1,0.009442750617623289,0.2836535313704405,0.2836535313704405
Chinese,48,26,2,1,7,0.009483001494154175,0.44458103654070025,0.44458103654070025
Chinese,26,40,3,1,2,0.009760358424096711,0.4392563086906828,0.4392563086906828
Chinese,32,12,5,1,3,0.00977122603796977,0.41168961145834665,0.41168961145834665
Chinese,20,31,1,0,1,0.00980908127613438,0.27075756360819214,0.27075756360819214
Chinese,48,2,3,0,6,0.009956579571612913,-0.2172283398553372,0.2172283398553372
Chinese,18,20,6,1,3,0.010025906803975889,0.2657640458922395,0.2657640458922395
Chinese,34,38,2,1,1,0.010145434066430233,0.5618679288464232,0.5618679288464232
Chinese,23,45,3,1,1,0.010285762598802107,0.4174473219228487,0.4174473219228487
Chinese,25,13,6,1,6,0.010304477271897622,0.4856605116945257,0.4856605116945257
Chinese,24,33,7,1,1,0.010488855089089623,0.2796291334640824,0.2796291334640824
Chinese,38,31,3,0,3,0.010580735920156728,0.34146846878382947,0.34146846878382947
Chinese,21,18,6,1,2,0.010599277550687201,0.3262898660769014,0.3262898660769014
Chinese,38,5,3,1,3,0.010660573406885135,0.4679043411852775,0.4679043411852775
Chinese,22,3,2,1,2,0.010695973404644106,0.37613059902049384,0.37613059902049384
Chinese,22,45,3,1,2,0.010763895009923474,0.3516931601293149,0.3516931601293149
Chinese,31,16,1,0,1,0.010849770179272085,-0.18566905112161747,0.18566905112161747
Chinese,50,23,2,0,5,0.010986788809122091,0.18237336205575608,0.18237336205575608
Chinese,20,50,1,0,1,0.01136657644757118,0.4297286616271902,0.4297286616271902
Chinese,5,42,4,1,3,0.011369204843539751,0.3203200725723284,0.3203200725723284
Chinese,41,23,3,1,3,0.011393879387505928,0.22255267528212777,0.22255267528212777
Chinese,42,45,7,1,6,0.011423208161768832,0.2629702143381204,0.2629702143381204
Chinese,10,28,6,1,5,0.011428725666945562,0.26548994263341835,0.26548994263341835
Chinese,13,28,4,1,6,0.011431748522452583,0.15470159579937418,0.15470159579937418
Chinese,44,47,3,1,3,0.011671340893044457,0.32837531716829066,0.32837531716829066
Chinese,8,16,1,1,1,0.011900441810031376,-0.15361447611782222,0.15361447611782222
Chinese,43,42,4,0,4,0.01206444126238826,0.30116311192617284,0.30116311192617284
Chinese,18,4,6,1,7,0.012140995131212239,0.2561243197292092,0.2561243197292092
Chinese,47,44,3,1,1,0.012304414963370125,0.433919982353931,0.433919982353931
Chinese,16,33,6,1,6,0.012312435730393409,0.24551609459500973,0.24551609459500973
Chinese,33,41,6,1,3,0.012443096401770505,0.4396478426783072,0.4396478426783072
Chinese,38,18,3,1,3,0.012490315454875285,0.36645664621360136,0.36645664621360136
Chinese,40,36,3,0,3,0.012528634490790136,0.320283844224965,0.320283844224965
Chinese,13,42,3,0,3,0.012742371103574315,0.19937320361095479,0.19937320361095479
Chinese,47,6,2,1,2,0.012812321330939265,0.3454343544374228,0.3454343544374228
Chinese,31,42,2,0,1,0.012922528949620418,0.25069203732119166,0.25069203732119166
Chinese,44,16,3,0,3,0.012958942707961248,0.16158710672947707,0.16158710672947707
Chinese,41,27,4,1,3,0.013112507010105351,0.31787732269552965,0.31787732269552965
Chinese,29,8,3,1,3,0.01355151707247325,0.37079019017332665,0.37079019017332665
Chinese,34,15,4,1,4,0.013571094124244744,0.2667018911399952,0.2667018911399952
Chinese,9,37,2,0,3,0.013736162328025285,0.4322158839131872,0.4322158839131872
Chinese,48,38,2,0,2,0.013886814432560535,0.4238137847703711,0.4238137847703711
Chinese,23,14,1,0,1,0.013922865259866666,0.2523873369713868,0.2523873369713868
Chinese,25,6,6,1,2,0.013957915273821923,0.2688634408688994,0.2688634408688994
Chinese,2,23,2,0,2,0.014010556339844308,0.185093116170196,0.185093116170196
Chinese,17,18,6,1,5,0.01408216268121382,0.3404552048607435,0.3404552048607435
Chinese,30,6,2,0,2,0.014256188605535172,0.2792305821101575,0.2792305821101575
Chinese,23,2,2,0,1,0.014991056946969667,0.18051983232825697,0.18051983232825697
Chinese,7,36,2,0,2,0.015211386597089007,0.3383815073761769,0.3383815073761769
Chinese,43,23,1,0,5,0.015260422490918113,0.1982013308120193,0.1982013308120193
Chinese,35,25,3,1,3,0.01536078404275028,0.4237131090127636,0.4237131090127636
Chinese,45,4,3,1,3,0.015477054899626369,0.25397236885331836,0.25397236885331836
Chinese,28,2,4,1,2,0.01569563160478914,-0.13412389622875062,0.13412389622875062
Chinese,47,11,7,1,6,0.01576398208660076,0.4755829001972793,0.4755829001972793
Chinese,48,8,2,1,3,0.01584238505335238,0.2979720524690127,0.2979720524690127
Chinese,17,33,7,1,6,0.01593903676446907,0.33865974857109216,0.33865974857109216
Chinese,11,26,6,1,1,0.016009528610076196,0.22569382048550196,0.22569382048550196
Chinese,41,40,3,1,3,0.016045607958767978,0.39434184111675263,0.39434184111675263
Chinese,8,36,1,1,1,0.016317817603956345,0.3035511255809191,0.3035511255809191
Chinese,18,9,6,1,7,0.01644808963672925,0.4044787967792881,0.4044787967792881
Chinese,9,36,1,0,3,0.01664155625186037,0.2714843784007108,0.2714843784007108
Chinese,25,17,3,1,4,0.016648225218990502,0.21025051055029548,0.21025051055029548
Chinese,27,34,2,1,4,0.016706081657618575,0.23237011559155887,0.23237011559155887
Chinese,1,31,1,0,1,0.01711205987732439,0.2554848445535394,0.2554848445535394
Chinese,7,32,6,1,6,0.0171710022631919,0.472286917237127,0.472286917237127
Chinese,4,5,1,1,1,0.017490158463139484,0.3444445521437919,0.3444445521437919
Chinese,13,18,6,1,3,0.017600963336856224,0.24727039950409618,0.24727039950409618
Chinese,15,16,2,0,3,0.01765496481946679,0.15906109992216083,0.15906109992216083
Chinese,14,45,3,1,2,0.017736498604854566,0.26486052251374526,0.26486052251374526
Chinese,43,39,1,0,1,0.017893139365232243,0.30634107668156635,0.30634107668156635
Chinese,9,41,1,1,1,0.018151484957063483,0.3632070590216107,0.3632070590216107
Chinese,14,23,1,0,7,0.018182820630547897,0.14809575269716374,0.14809575269716374
Chinese,23,34,2,1,1,0.01822890688456818,0.5596624239987904,0.5596624239987904
Chinese,34,4,2,1,1,0.018238057690643922,0.39402371003058806,0.39402371003058806
Chinese,5,18,3,1,3,0.018900146271141664,0.36643189616184785,0.36643189616184785
Chinese,40,13,3,0,3,0.019033240047495497,0.2952622718512266,0.2952622718512266
Chinese,2,34,4,1,2,0.019105881427364548,0.17717136970555672,0.17717136970555672
Chinese,46,26,3,1,3,0.019202429388353454,0.23867728070485375,0.23867728070485375
Chinese,27,47,3,1,6,0.01946064865528227,0.1606043870015876,0.1606043870015876
Chinese,25,36,5,1,3,0.0194880633759796,0.3468746188877484,0.3468746188877484
Chinese,21,31,1,0,1,0.019833890466331647,0.2509612668392202,0.2509612668392202
Chinese,40,32,6,1,3,0.019834146833299933,0.4165728764781024,0.4165728764781024
Chinese,32,7,6,1,3,0.020085766506869003,0.31480226070794165,0.31480226070794165
Chinese,35,32,6,1,3,0.020296587105716135,0.36873136991395616,0.36873136991395616
Chinese,44,18,3,1,3,0.020456273957943444,0.28134391051937946,0.28134391051937946
Chinese,23,5,3,1,2,0.020640435134819567,0.3777239569517914,0.3777239569517914
Chinese,32,14,5,1,2,0.02093837050695509,0.40595732252169886,0.40595732252169886
