language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
Persian,38,48,2,0,2,0.019139336747653803,0.3416120687637215,0.3416120687637215
Persian,39,1,3,0,3,0.01946775787729488,0.4074901224588731,0.4074901224588731
Persian,50,14,1,0,1,0.019549316064479443,0.24440969951644995,0.24440969951644995
Persian,17,10,2,0,2,0.0195667615084527,0.3110783668120554,0.3110783668120554
Persian,6,38,3,1,2,0.020310089208417106,0.32550922636263,0.32550922636263
Persian,40,19,1,0,4,0.020370300165174764,0.3152511626259073,0.3152511626259073
Persian,18,12,3,0,2,0.02060004617567277,0.3502873521746963,0.3502873521746963
Persian,6,36,4,1,3,0.020662301142603305,0.34935235719078955,0.34935235719078955
Persian,48,47,4,0,4,0.020681722370518088,0.26009732217340453,0.26009732217340453
Persian,8,16,2,0,2,0.020993040445441005,0.22564667365219557,0.22564667365219557
Persian,3,34,3,0,3,0.021854167328343947,0.33259651086165404,0.33259651086165404
Persian,34,2,6,1,2,0.021974597114109082,-0.2459319446240557,0.2459319446240557
Persian,39,3,3,0,1,0.021981203548285307,-0.20204903260119503,0.20204903260119503
Persian,13,18,4,0,4,0.02204087902049617,0.2345736215438418,0.2345736215438418
Persian,44,23,4,0,4,0.0220482815236702,0.2833005576293017,0.2833005576293017
Persian,22,33,1,0,1,0.022091060351395568,-0.21555713086144324,0.21555713086144324
Persian,37,46,6,1,6,0.022456741686909597,0.3639691777071628,0.3639691777071628
Persian,39,18,3,0,3,0.02282680503041938,0.4625724350990669,0.4625724350990669
Persian,44,10,1,0,1,0.022947280239161545,0.36199837746838043,0.36199837746838043
Persian,22,35,1,0,1,0.023132618500193512,-0.09450281202118048,0.09450281202118048
Persian,35,42,1,0,3,0.02314756787437177,0.2738881410297804,0.2738881410297804
Persian,46,37,6,1,6,0.023229826852170204,0.32139911956631084,0.32139911956631084
Persian,36,12,3,0,2,0.023478226782495906,0.3128382861847126,0.3128382861847126
Persian,35,37,1,0,3,0.023515681159060137,0.247305120378749,0.247305120378749
Persian,39,50,3,0,3,0.023780965932232872,0.3844706217071205,0.3844706217071205
Persian,22,28,2,0,2,0.023788313166000725,0.23725067120069368,0.23725067120069368
Persian,20,14,5,0,4,0.02384454363225007,0.30081832240863826,0.30081832240863826
Persian,21,48,1,0,3,0.024189527471467246,0.17546964935065693,0.17546964935065693
Persian,25,3,3,0,6,0.02424713360200811,0.1334676968150794,0.1334676968150794
Persian,43,4,4,0,6,0.024532808898636484,0.36306056788673713,0.36306056788673713
Persian,38,33,4,0,3,0.024679039217124825,0.2077580261389884,0.2077580261389884
Persian,19,37,1,0,3,0.024749978039604586,0.2768661436832446,0.2768661436832446
Persian,3,48,4,0,4,0.024771402894555584,0.21346258367538393,0.21346258367538393
Persian,31,8,3,0,2,0.025099237934604817,0.25536989242849856,0.25536989242849856
Persian,41,18,3,0,3,0.025191663892047494,0.32837456392798414,0.32837456392798414
Persian,49,34,1,1,1,0.025283517946424548,-0.23803127146665853,0.23803127146665853
Persian,5,3,3,0,3,0.02533486731668482,0.17104006368523167,0.17104006368523167
Persian,33,20,2,0,2,0.02541404501587352,-0.20677912724839964,0.20677912724839964
Persian,47,15,1,0,1,0.025597792128256972,0.2407270576713445,0.2407270576713445
Persian,8,1,1,0,1,0.02625721796897273,0.24753318369234933,0.24753318369234933
Persian,39,17,3,0,3,0.026375391583799892,0.2085504938259947,0.2085504938259947
Persian,28,6,1,1,1,0.026384191142186344,-0.17991759784050915,0.17991759784050915
Persian,4,38,5,0,5,0.02641870387396175,0.2777593760737608,0.2777593760737608
Persian,37,26,3,1,3,0.026776039031812453,0.27522121029901164,0.27522121029901164
Persian,17,35,1,0,1,0.026827004709986262,0.3048633997450226,0.3048633997450226
Persian,20,34,3,0,1,0.026942262541585354,-0.18494306711770458,0.18494306711770458
Persian,49,39,3,1,3,0.02697417200850285,0.45805519582355636,0.45805519582355636
Persian,38,20,3,0,7,0.027021242966528518,0.3396205550499127,0.3396205550499127
Persian,26,25,4,1,2,0.027045117131298684,0.2724633022459709,0.2724633022459709
Persian,30,38,2,0,2,0.027226530452164117,0.35073105269956334,0.35073105269956334
Persian,48,21,1,0,1,0.027376171142371505,0.20385725220245873,0.20385725220245873
Persian,44,20,1,0,1,0.027451213262803715,0.28076804497443786,0.28076804497443786
Persian,21,44,1,0,6,0.027508455168440988,0.17069114351713519,0.17069114351713519
Persian,8,25,1,0,2,0.027552231718056337,0.2210578626959615,0.2210578626959615
Persian,22,36,3,0,4,0.02773389968687351,-0.1164506373554469,0.1164506373554469
Persian,9,48,6,0,4,0.02785836951506164,0.32321349948857114,0.32321349948857114
Persian,9,2,6,1,6,0.027911182599643678,-0.2661613546632093,0.2661613546632093
Persian,43,2,6,1,1,0.027961109868568874,0.24711000110345258,0.24711000110345258
Persian,15,28,1,0,3,0.028098377526851855,0.12957357025066116,0.12957357025066116
Persian,45,1,5,0,3,0.02823587463508524,0.31592481780083354,0.31592481780083354
Persian,33,34,3,0,3,0.028488543639541862,0.250397033895393,0.250397033895393
Persian,16,44,3,0,2,0.029143058682218604,0.23015353389577997,0.23015353389577997
Persian,33,49,1,1,1,0.029203204561291517,-0.20749164493600164,0.20749164493600164
Persian,29,6,5,1,5,0.029563814368683185,0.20639665512554303,0.20639665512554303
Persian,48,10,1,0,2,0.029739312581575233,0.30415723066102557,0.30415723066102557
Persian,36,35,3,0,1,0.02975057492518314,0.3252420977185297,0.3252420977185297
Persian,48,1,1,0,1,0.029885550712704847,0.22958655925969515,0.22958655925969515
Persian,40,15,4,0,4,0.030151758831207305,0.3206138897166078,0.3206138897166078
Persian,34,38,4,0,2,0.030279619954960143,0.2976346553954988,0.2976346553954988
Persian,37,48,3,0,3,0.03028344764011412,0.32794941897597796,0.32794941897597796
Persian,8,37,1,0,3,0.03044301350813457,0.31556963650905395,0.31556963650905395
Persian,48,38,2,0,2,0.030779625242189804,0.35051072993030025,0.35051072993030025
Persian,24,17,3,0,3,0.03137983065080998,0.2409065061033974,0.2409065061033974
Persian,32,4,7,0,7,0.031786035541065655,0.18886251965648257,0.18886251965648257
Persian,6,3,5,1,3,0.0318973689865555,0.15304728828162226,0.15304728828162226
Persian,3,31,4,0,3,0.03201025453759506,0.15691685335042457,0.15691685335042457
Persian,19,7,4,0,4,0.032103624038891956,0.266813469587291,0.266813469587291
Persian,2,43,6,1,2,0.03217797300522918,0.2628464779170786,0.2628464779170786
Persian,22,38,2,0,2,0.03233696428658938,0.23395845940527724,0.23395845940527724
Persian,18,6,3,1,3,0.03249653644701109,0.31589059369902817,0.31589059369902817
Persian,35,3,3,0,7,0.032975595799682844,-0.1837597483551472,0.1837597483551472
Persian,48,42,1,0,1,0.033380741251009025,0.25534456535278705,0.25534456535278705
Persian,35,14,1,0,1,0.03361285352727155,0.22786329541256323,0.22786329541256323
Persian,33,36,3,0,2,0.03364922852380653,-0.18346889301332073,0.18346889301332073
Persian,38,12,2,0,7,0.033890936476875494,0.2837765698725794,0.2837765698725794
Persian,9,36,4,0,4,0.03413130659069032,0.30327253717773667,0.30327253717773667
Persian,37,2,6,1,3,0.03413472952767831,0.23715000897012176,0.23715000897012176
Persian,38,5,4,0,3,0.03417136586101262,0.25398435511188044,0.25398435511188044
Persian,16,47,1,0,1,0.034212116939652974,-0.17392015703733538,0.17392015703733538
Persian,4,49,4,1,3,0.03425299272716566,0.34589536509906904,0.34589536509906904
Persian,8,31,3,0,3,0.034265577414374394,0.2890839447706143,0.2890839447706143
Persian,3,4,5,0,1,0.0344402207496555,0.15522535199207443,0.15522535199207443
Persian,18,42,3,0,1,0.03447030536333404,0.27914511980492696,0.27914511980492696
Persian,4,44,3,0,3,0.0348865530871356,0.33851786652616267,0.33851786652616267
Persian,20,36,3,0,3,0.034981975336647375,0.33419675061158893,0.33419675061158893
Persian,44,34,3,0,3,0.03544636225448366,0.18341923099227994,0.18341923099227994
Persian,39,29,3,0,7,0.03553029326437414,0.30258527226624,0.30258527226624
Persian,11,42,1,0,1,0.035735355444446226,0.25262297861796523,0.25262297861796523
Persian,4,20,4,0,3,0.035907227691282746,0.3398033026840853,0.3398033026840853
Persian,5,40,4,0,3,0.036416188053485794,0.2792004821808325,0.2792004821808325
Persian,5,15,3,0,3,0.03651470082156304,0.32771608929986185,0.32771608929986185
Persian,41,26,3,1,3,0.03653263771326134,0.31959116548385125,0.31959116548385125
Persian,26,3,3,1,2,0.036579035050781486,0.34355586458427667,0.34355586458427667
Persian,14,37,1,0,3,0.036819848960900986,0.2779266964944076,0.2779266964944076
Persian,22,37,1,0,3,0.03683765948914719,0.1747632517836808,0.1747632517836808
Persian,30,37,1,0,3,0.03722257553028055,0.2069157696271583,0.2069157696271583
Persian,45,27,1,0,1,0.037505848070812045,0.21735856415983473,0.21735856415983473
Persian,9,44,4,0,4,0.03768182415552474,0.3381597832471916,0.3381597832471916
Persian,37,6,6,1,2,0.0376826864894096,0.3232874932043622,0.3232874932043622
Persian,33,40,7,0,1,0.037878222743946796,0.14117738222781465,0.14117738222781465
Persian,2,8,7,1,7,0.03793918375333371,0.2683276543117975,0.2683276543117975
Persian,44,28,3,0,3,0.03798432382731721,0.3650106113088201,0.3650106113088201
Persian,48,44,2,0,2,0.03799927446513694,0.35420711123820325,0.35420711123820325
Persian,35,30,1,0,1,0.038480410070730296,0.2631158336871518,0.2631158336871518
Persian,26,28,3,1,3,0.03857835690372965,0.2947642803102718,0.2947642803102718
Persian,48,25,1,0,5,0.03901397536611155,0.21060744273027826,0.21060744273027826
Persian,28,11,3,0,3,0.03960168641384549,0.2902750114084499,0.2902750114084499
Persian,26,44,3,1,3,0.03964161792289863,0.299023840504528,0.299023840504528
Persian,21,3,1,0,1,0.03968489299076473,-0.1269525006445995,0.1269525006445995
Persian,28,36,3,0,3,0.04083216162794564,0.10945134238388897,0.10945134238388897
Persian,9,6,6,1,4,0.04093340471724277,0.1805864667493175,0.1805864667493175
Persian,32,28,7,0,7,0.040983005462020175,0.2674852064399729,0.2674852064399729
Persian,13,44,1,0,6,0.04110531317976644,0.24809521557044392,0.24809521557044392
Persian,1,12,3,0,3,0.04119777191730521,0.29888232337902815,0.29888232337902815
Persian,35,5,1,0,1,0.04149595871571763,0.1956700698779958,0.1956700698779958
Persian,17,50,3,0,2,0.0417630147228269,0.2510778100103186,0.2510778100103186
Persian,44,30,5,0,3,0.04189766277265505,0.2760427093712097,0.2760427093712097
