language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,4,18,2,0,2,0.7862916453594184,0.24791064647293473,0.24791064647293473,False
chinese,4,19,3,1,7,0.3362121866176113,0.1877240263448881,0.1877240263448881,False
chinese,4,20,1,0,2,0.6609283004063213,0.23202770292794514,0.23202770292794514,False
chinese,4,21,1,0,3,0.6744947825574908,0.14302016093255115,0.14302016093255115,False
chinese,4,22,1,0,7,0.11336262165079893,0.24579442540100815,0.24579442540100815,False
chinese,4,23,2,0,1,0.13754911626111,0.262285297348182,0.262285297348182,False
chinese,4,24,1,1,1,0.5612266200345947,0.22362729511463084,0.22362729511463084,False
chinese,4,25,1,0,1,0.06435358845560679,-0.35840391073131694,0.35840391073131694,False
chinese,4,26,1,0,1,0.8631585069421407,-0.33050593424600083,0.33050593424600083,False
chinese,4,27,2,0,1,0.614450038408674,0.30302218459032637,0.30302218459032637,False
chinese,4,28,3,1,2,0.01985689130083562,-0.20276031028015923,0.20276031028015923,False
chinese,4,29,1,0,6,0.3937388047955551,0.15557931418571072,0.15557931418571072,False
chinese,4,30,1,0,6,0.9448284032850744,0.09808847006532877,0.09808847006532877,False
chinese,4,31,2,0,2,0.2582719490115674,0.2906799549380836,0.2906799549380836,False
chinese,4,32,1,0,4,0.7811624965433079,0.15858169862110952,0.15858169862110952,False
chinese,4,33,1,1,2,0.06154441989829317,0.1513860933490326,0.1513860933490326,False
chinese,4,34,1,0,1,0.3730472056216946,-0.18758156587641772,0.18758156587641772,False
chinese,4,35,1,1,2,0.009580335981005219,0.13617352541621872,0.13617352541621872,False
chinese,4,36,1,0,1,0.26769411294279855,0.286555099636548,0.286555099636548,False
chinese,4,37,2,0,4,0.7692349696405469,0.1863146180481517,0.1863146180481517,False
chinese,4,38,5,0,4,0.03289020790386151,0.19225084116155935,0.19225084116155935,False
chinese,4,39,3,1,6,0.9880420705152,0.2665530440910605,0.2665530440910605,False
chinese,4,40,3,0,6,0.6618818902591774,0.15132811566404716,0.15132811566404716,False
chinese,4,41,7,1,7,0.23173462079252444,0.1673709446347206,0.1673709446347206,False
chinese,4,42,2,0,1,0.9536128370517347,0.22108000347983595,0.22108000347983595,False
chinese,4,43,1,0,1,0.7641346959743238,0.1936882729466213,0.1936882729466213,False
chinese,4,44,5,0,1,0.31734049044436247,0.31357724650957347,0.31357724650957347,False
chinese,4,45,1,0,2,0.030283133040640068,-0.15534920484763165,0.15534920484763165,False
chinese,4,46,3,0,1,0.5859300731693389,0.23280824003043427,0.23280824003043427,False
chinese,4,47,1,0,6,0.9207891607093206,0.21635464443292818,0.21635464443292818,False
chinese,4,48,1,0,6,0.9820121566050092,0.16899981520918145,0.16899981520918145,False
chinese,4,49,2,0,1,0.8331110091216926,0.3150450308364215,0.3150450308364215,False
chinese,4,50,3,0,1,0.6767439233977284,0.3243617971967447,0.3243617971967447,False
chinese,5,1,3,1,7,0.6755443156864029,-0.1561942740244043,0.1561942740244043,False
chinese,5,2,6,1,1,0.10161120721133395,0.2849021607188048,0.2849021607188048,False
chinese,5,3,6,1,1,0.09688251614096682,0.2766880156579099,0.2766880156579099,False
chinese,5,4,6,1,1,0.14583296165454648,0.2703982528231559,0.2703982528231559,False
chinese,5,6,5,1,2,0.5516131522283989,-0.3537966322610991,0.3537966322610991,False
chinese,5,7,3,1,1,0.0755326550011471,0.2515783709324624,0.2515783709324624,False
chinese,5,8,3,1,1,0.03729253365113247,0.29161685098767753,0.29161685098767753,False
chinese,5,9,3,1,7,0.11629603420270557,-0.13680722640597837,0.13680722640597837,False
chinese,5,10,3,1,3,0.4778985447525479,-0.10677653084610991,0.10677653084610991,False
chinese,5,11,3,1,1,0.046744133020039144,0.2709240864402686,0.2709240864402686,False
chinese,5,12,3,1,1,0.06083701614250499,0.2309781435674116,0.2309781435674116,False
chinese,5,13,5,1,1,0.004535432720340767,0.6416932413111712,0.6416932413111712,False
chinese,5,14,3,1,3,0.3798504536083052,0.20203502798293527,0.20203502798293527,False
chinese,5,15,6,1,1,0.04748468581391928,0.12792630140276653,0.12792630140276653,False
chinese,5,16,3,1,1,0.03096275854955102,0.27121940159200564,0.27121940159200564,False
chinese,5,17,3,1,1,0.03998262090242083,0.2578126512147712,0.2578126512147712,False
chinese,5,18,3,1,1,0.09922424314355446,0.11484561879154982,0.11484561879154982,False
chinese,5,19,3,1,2,0.44408628852987286,-0.2802105682127337,0.2802105682127337,False
chinese,5,20,6,1,1,0.3291327215381103,0.19188415910636622,0.19188415910636622,False
chinese,5,21,3,1,4,0.8296117628778823,-0.2980228252268636,0.2980228252268636,False
chinese,5,22,3,1,6,0.4587752156847069,0.10443992462117474,0.10443992462117474,False
chinese,5,23,6,1,1,0.28467470863147615,0.09011704909565271,0.09011704909565271,False
chinese,5,24,3,1,2,0.34731949579426746,-0.219594803789926,0.219594803789926,False
chinese,5,25,3,1,3,0.21833315555697516,-0.2763892450657728,0.2763892450657728,False
chinese,5,26,6,1,2,0.006249489285094605,0.10056331392256483,0.10056331392256483,False
chinese,5,27,3,1,1,0.10021835275030215,0.16421066885112143,0.16421066885112143,False
chinese,5,28,3,1,4,0.013093756247161773,0.4578262366287459,0.4578262366287459,False
chinese,5,29,6,1,6,0.34882439930870063,0.18592093444967167,0.18592093444967167,False
chinese,5,30,3,1,7,0.5678590018154233,0.1827004681872181,0.1827004681872181,False
chinese,5,31,3,1,2,0.2523098304427519,-0.2713521885517113,0.2713521885517113,False
chinese,5,32,3,1,5,0.03318902337249713,0.1798733651534028,0.1798733651534028,False
chinese,5,33,1,1,1,0.07419967581208914,0.5347531152461394,0.5347531152461394,False
chinese,5,34,3,1,3,0.21799630883584006,-0.28124011726723275,0.28124011726723275,False
chinese,5,35,3,1,1,0.16300048220311888,0.617366281052562,0.617366281052562,False
chinese,5,36,6,1,1,0.08669537700435179,0.2670780668329086,0.2670780668329086,False
chinese,5,37,3,1,6,0.913953973442313,-0.14697221463111648,0.14697221463111648,False
chinese,5,38,3,1,3,0.4750317758543391,-0.27747018300125426,0.27747018300125426,False
chinese,5,39,3,1,1,0.8775094279576564,-0.19599488665977766,0.19599488665977766,False
chinese,5,40,3,1,7,0.7709663246616455,-0.33038799725625306,0.33038799725625306,False
chinese,5,41,5,1,5,0.7377519764320525,-0.38847599110684095,0.38847599110684095,False
chinese,5,42,6,1,1,0.6832348052285451,0.12184400579950523,0.12184400579950523,False
chinese,5,43,3,1,4,0.19640082458330752,-0.2305052976879154,0.2305052976879154,False
chinese,5,44,6,1,1,0.08416147612299611,0.20942684006561202,0.20942684006561202,False
chinese,5,45,3,1,1,0.05297019637628937,-0.39117124659864877,0.39117124659864877,False
chinese,5,46,3,1,7,0.384638204543025,-0.08184958057278001,0.08184958057278001,False
chinese,5,47,3,1,6,0.9575820882743273,0.056516378905122316,0.056516378905122316,False
chinese,5,48,3,1,5,0.362468134276906,-0.15398650653472845,0.15398650653472845,False
chinese,5,49,6,1,1,0.10255500108780677,0.2978170119833813,0.2978170119833813,False
chinese,5,50,6,1,1,0.0454183665415262,0.26092167581379777,0.26092167581379777,False
chinese,6,1,4,1,3,0.10676461861275861,0.32241478428405873,0.32241478428405873,False
chinese,6,2,7,1,7,0.5529710254967931,-0.17137763448693966,0.17137763448693966,False
chinese,6,3,7,1,7,0.6565831914829083,-0.12888962144158264,0.12888962144158264,False
chinese,6,4,7,1,7,0.5481578548548729,-0.13658335281112205,0.13658335281112205,False
chinese,6,5,5,1,7,0.41926917316217105,-0.4989396622610587,0.4989396622610587,False
chinese,6,7,7,1,7,0.7669304646603042,-0.11434795150662466,0.11434795150662466,False
chinese,6,8,7,1,7,0.5849659409089303,-0.18066870318625275,0.18066870318625275,False
chinese,6,9,4,1,3,0.6368680980745064,0.2818387181133611,0.2818387181133611,False
chinese,6,10,6,1,1,0.9085646235221023,0.14926919811162206,0.14926919811162206,False
chinese,6,11,7,1,7,0.5083508004455336,-0.16113577908788257,0.16113577908788257,False
chinese,6,12,7,1,6,0.1468522184372222,0.10949280413622178,0.10949280413622178,False
chinese,6,13,4,1,7,0.38056118420326385,-0.5003762396247018,0.5003762396247018,False
chinese,6,14,4,1,6,0.8373925273046711,-0.0854909971332037,0.0854909971332037,False
chinese,6,15,5,1,2,0.0295700023971246,0.2900517984631423,0.2900517984631423,False
chinese,6,16,4,1,7,0.3698942319201761,-0.1299436907513233,0.1299436907513233,False
chinese,6,17,7,1,7,0.8905841109463544,-0.13335242982937426,0.13335242982937426,False
chinese,6,18,7,1,3,0.2598922567401182,0.20162900172252482,0.20162900172252482,False
chinese,6,19,4,1,4,0.004680789079152814,0.5104507555056975,0.5104507555056975,False
chinese,6,20,7,1,1,0.360962881168196,0.17199220267056747,0.17199220267056747,False
chinese,6,21,5,1,4,0.06366973483579279,0.3785815599839451,0.3785815599839451,False
chinese,6,22,7,1,1,0.7658941260000575,0.148432480182498,0.148432480182498,False
chinese,6,23,5,1,2,0.656029540452811,0.17626019097407755,0.17626019097407755,False
chinese,6,24,6,1,1,0.05108359273806963,0.4040805258263357,0.4040805258263357,False
chinese,6,25,4,1,1,0.0025061896784316527,0.26898094010590806,0.26898094010590806,False
chinese,6,26,4,1,1,0.7213054836707673,-0.26447789556196943,0.26447789556196943,False
chinese,6,27,4,1,4,0.5423002785657516,0.19592681500331635,0.19592681500331635,False
chinese,6,28,4,1,7,0.5378824109702449,-0.4245961431449309,0.4245961431449309,False
chinese,6,29,4,1,7,0.18762492289277033,-0.22027905872265013,0.22027905872265013,False
chinese,6,30,4,1,7,0.7987765394038893,-0.14858638969108695,0.14858638969108695,False
chinese,6,31,7,1,1,0.9911132665360894,0.42722335418435886,0.42722335418435886,False
chinese,6,32,4,1,3,0.1264400597248999,0.10140409761312694,0.10140409761312694,False
chinese,6,33,4,1,6,0.17620178861471664,-0.4401713588868102,0.4401713588868102,False
chinese,6,34,4,1,3,0.7116501079466,0.10103346771685079,0.10103346771685079,False
chinese,6,35,4,1,7,0.15836082720601413,-0.5301256923111992,0.5301256923111992,False
chinese,6,36,7,1,7,0.43781618632597263,-0.1392084354878275,0.1392084354878275,False
chinese,6,37,4,1,5,0.5385816267319663,0.17117160898995845,0.17117160898995845,False
chinese,6,38,4,1,1,0.11852730677000227,0.32187222023623985,0.32187222023623985,False
chinese,6,39,4,1,1,0.8515356824750029,0.19901817131173763,0.19901817131173763,False
chinese,6,40,3,1,3,0.005908121339251955,0.5170296103992835,0.5170296103992835,False
chinese,6,41,4,1,3,0.14387147540547324,0.5664727784496136,0.5664727784496136,False
chinese,6,42,4,1,1,0.37900844052817556,0.15850284088682418,0.15850284088682418,False
chinese,6,43,7,1,1,0.06534232966121763,0.3536392702381742,0.3536392702381742,False
chinese,6,44,4,1,1,0.38801498011670515,0.14509904957030806,0.14509904957030806,False
chinese,6,45,7,1,7,0.43613845837949017,0.25135607831070994,0.25135607831070994,False
chinese,6,46,7,1,6,0.05897294253013878,0.20804912271509848,0.20804912271509848,False
chinese,6,47,7,1,7,0.16386927773256402,-0.1834568274890784,0.1834568274890784,False
chinese,6,48,5,1,3,0.4108232886349756,0.1922855602979165,0.1922855602979165,False
chinese,6,49,7,1,7,0.6980851856574002,-0.1845172566931772,0.1845172566931772,False
chinese,6,50,6,1,1,0.19196057575053407,0.1408522879470077,0.1408522879470077,False
chinese,7,1,2,0,2,0.732319273125366,0.23855453596616677,0.23855453596616677,False
chinese,7,2,1,0,1,0.21266800814886094,0.32697229342992135,0.32697229342992135,False
chinese,7,3,1,0,1,0.18291712888022557,0.3069079937712082,0.3069079937712082,False
chinese,7,4,1,0,1,0.3342182014209979,0.337934559545635,0.337934559545635,False
chinese,7,5,3,1,1,0.44340558720111256,0.13368960751821796,0.13368960751821796,False
chinese,7,6,7,1,6,0.05460503408534968,0.19748993309608695,0.19748993309608695,False
chinese,7,8,1,0,1,0.472748993348985,0.3437266696293632,0.3437266696293632,False
chinese,7,9,2,0,2,0.49194290600452506,0.3468132395734247,0.3468132395734247,False
chinese,7,10,1,0,2,0.0639316279162294,0.23307970319682103,0.23307970319682103,False
chinese,7,11,1,0,1,0.3098101293867093,0.3289170935535044,0.3289170935535044,False
chinese,7,12,1,0,1,0.13321839971873806,0.2553726449525828,0.2553726449525828,False
chinese,7,13,3,1,7,0.3232760507131569,-0.13850728789352854,0.13850728789352854,False
chinese,7,14,2,0,4,0.5155238826605681,0.16763808342751033,0.16763808342751033,False
chinese,7,15,2,0,2,0.030017218021333683,0.2992925574794668,0.2992925574794668,False
chinese,7,16,1,0,1,0.6965160082197464,0.32325658643678007,0.32325658643678007,False
chinese,7,17,1,0,1,0.2745636074565439,0.34095598027511775,0.34095598027511775,False
chinese,7,18,2,0,2,0.7336467498712307,0.2530882162605884,0.2530882162605884,False
chinese,7,19,3,1,7,0.3703697157797056,0.19693729497631648,0.19693729497631648,False
chinese,7,20,1,0,1,0.24150935324369308,0.24944062516433443,0.24944062516433443,False
chinese,7,21,1,0,3,0.7464349882687429,0.18572216813127995,0.18572216813127995,False
chinese,7,22,1,0,7,0.09743920725086454,0.251599607295944,0.251599607295944,False
chinese,7,23,1,0,2,0.031053339089514895,0.25025912574164705,0.25025912574164705,False
chinese,7,24,1,1,1,0.4314504892499208,0.21941914362982598,0.21941914362982598,False
chinese,7,25,1,0,1,0.06804015153230641,-0.3565009547723237,0.3565009547723237,False
chinese,7,26,1,0,1,0.9478295126551268,-0.3339605536565617,0.3339605536565617,False
