language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,4,16,2,0,5,0.9153880950951563,0.19893067436582085,0.19893067436582085,False
english,4,17,1,0,1,0.2428054201338491,0.10998954232139524,0.10998954232139524,False
english,4,18,1,0,3,0.5285888500819165,0.18698461240883504,0.18698461240883504,False
english,4,19,2,0,5,0.646429551141433,-0.09381979978849729,0.09381979978849729,False
english,4,20,2,1,7,0.44295801804111157,-0.16956830190813102,0.16956830190813102,False
english,4,21,1,0,6,0.6919084312607596,0.12801620890178694,0.12801620890178694,False
english,4,22,2,0,4,0.668850793759693,0.22644525456584746,0.22644525456584746,False
english,4,23,2,0,6,0.27774968982237885,-0.22089373653382538,0.22089373653382538,False
english,4,24,2,0,2,0.11397345599933073,-0.19862360952455432,0.19862360952455432,False
english,4,25,1,1,5,0.8439969305590729,0.08338669657793013,0.08338669657793013,False
english,4,26,3,0,3,0.09598958194738172,0.14222860137398205,0.14222860137398205,False
english,4,27,1,0,5,0.4376294678981829,-0.0763326945542176,0.0763326945542176,False
english,4,28,3,1,3,0.5616959566733739,-0.13576837813242637,0.13576837813242637,False
english,4,29,1,0,3,0.7220705242502548,-0.17157961891330784,0.17157961891330784,False
english,4,30,1,0,4,0.37084858909753593,-0.16997581127356037,0.16997581127356037,False
english,4,31,1,0,1,0.19689673210983757,0.1298019105330356,0.1298019105330356,False
english,4,32,1,0,7,0.28679563550953774,0.1083599169839437,0.1083599169839437,False
english,4,33,1,0,3,0.7485876010689769,0.04857783720310646,0.04857783720310646,False
english,4,34,2,0,6,0.6366059086029261,-0.17432019553585085,0.17432019553585085,False
english,4,35,2,0,4,0.2980853333767743,0.28419307658334275,0.28419307658334275,False
english,4,36,3,0,4,0.41241988416579434,-0.1597868225373078,0.1597868225373078,False
english,4,37,2,0,5,0.037734173121877435,-0.20045719413776225,0.20045719413776225,False
english,4,38,3,0,2,0.10688202426550422,0.23329004073580117,0.23329004073580117,False
english,4,39,2,1,7,0.9025320122096082,-0.216858672592383,0.216858672592383,False
english,4,40,2,0,7,0.030986920977198813,-0.21852129792315564,0.21852129792315564,False
english,4,41,1,0,5,0.11382317124392176,-0.27604254939808937,0.27604254939808937,False
english,4,42,2,0,1,0.07690908735678788,0.21399927203650948,0.21399927203650948,False
english,4,43,3,0,6,0.9385273615338408,0.17063148962971128,0.17063148962971128,False
english,4,44,2,0,6,0.08161569720832054,-0.26595635027688436,0.26595635027688436,False
english,4,45,2,0,4,0.17353138839374072,-0.15208180216394354,0.15208180216394354,False
english,4,46,2,0,1,0.09842329213288173,0.21974894701446088,0.21974894701446088,False
english,4,47,4,0,4,0.041186639692413235,-0.2971983993095792,0.2971983993095792,False
english,4,48,1,0,1,0.0020986116248259802,0.2921358511244911,0.2921358511244911,False
english,4,49,3,0,3,0.7354237879431267,0.09235319924310108,0.09235319924310108,False
english,4,50,2,0,5,0.2856840921681373,-0.21585523339156054,0.21585523339156054,False
english,5,1,1,0,7,0.24680390905038263,0.176161683002268,0.176161683002268,False
english,5,2,1,0,7,0.9070196014276153,-0.1648111514253418,0.1648111514253418,False
english,5,3,1,0,2,0.693194941535918,-0.12726586831807357,0.12726586831807357,False
english,5,4,1,0,6,0.29672095471371795,0.32004435543383075,0.32004435543383075,False
english,5,6,1,0,7,0.4389544265865084,0.18768358415326017,0.18768358415326017,False
english,5,7,1,0,7,0.3007154695514198,0.2738209739337362,0.2738209739337362,False
english,5,8,1,0,7,0.4449616130884638,-0.17169041003123792,0.17169041003123792,False
english,5,9,1,0,6,0.7405847045782112,0.11479325689102185,0.11479325689102185,False
english,5,10,1,0,3,0.3030571086958717,0.1778925938371699,0.1778925938371699,False
english,5,11,2,0,2,0.040507973334374434,0.20561715705628664,0.20561715705628664,False
