language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
chinese,4,22,1,0,6,0.6437590017122519,-0.12893672607303322,0.12893672607303322,False
chinese,4,23,1,0,4,0.966750662183975,-0.12892266561983023,0.12892266561983023,False
chinese,4,24,4,0,6,0.8154020583283954,-0.11346039483750196,0.11346039483750196,False
chinese,4,25,1,0,2,0.06141286264870634,-0.17422131528408208,0.17422131528408208,False
chinese,4,26,4,1,3,0.03618585184756323,-0.20005715312521655,0.20005715312521655,False
chinese,4,27,3,0,7,0.9677107229255224,-0.07267971773693299,0.07267971773693299,False
chinese,4,28,1,0,4,0.3448584607569023,-0.18479850814490634,0.18479850814490634,False
chinese,4,29,1,0,5,0.48911640637406895,0.12843582463778733,0.12843582463778733,False
chinese,4,30,1,0,2,0.6537523689795848,0.1217286077047125,0.1217286077047125,False
chinese,4,31,1,1,1,0.08812726886840884,0.15345018377758862,0.15345018377758862,False
chinese,4,32,1,1,2,0.2555982353326594,-0.12750011165381117,0.12750011165381117,False
chinese,4,33,1,0,4,0.657543040427798,0.18835805910837874,0.18835805910837874,False
chinese,4,34,2,0,7,0.21955092592528838,-0.13458797493988756,0.13458797493988756,False
chinese,4,35,1,0,5,0.17345907566668312,0.28251571647701895,0.28251571647701895,False
chinese,4,36,1,0,2,0.482666441899149,0.1576142977186992,0.1576142977186992,False
chinese,4,37,1,0,3,0.8067323809218367,0.16306201377511667,0.16306201377511667,False
chinese,4,38,1,0,2,0.42589841498509484,0.1749032793300669,0.1749032793300669,False
chinese,4,39,1,0,1,0.2363225126416723,0.112367123585482,0.112367123585482,False
chinese,4,40,1,0,7,0.5081320217545005,0.27903709364833656,0.27903709364833656,False
chinese,4,41,1,0,3,0.6380578633877259,0.1133891175496636,0.1133891175496636,False
chinese,4,42,1,0,3,0.443920860393209,0.17973364441665124,0.17973364441665124,False
chinese,4,43,1,0,7,0.10632156223997807,0.20330114049186573,0.20330114049186573,False
chinese,4,44,2,0,3,0.38879597635031315,0.17024320745928118,0.17024320745928118,False
chinese,4,45,1,0,3,0.7001626378559433,0.19102652840824483,0.19102652840824483,False
chinese,4,46,1,0,7,0.7406714363955039,-0.09077263099427484,0.09077263099427484,False
chinese,4,47,2,0,5,0.22228897357570335,0.15603844956440308,0.15603844956440308,False
chinese,4,48,1,0,1,0.27702427210095293,-0.1158617158100657,0.1158617158100657,False
chinese,4,49,3,0,5,0.19446520320402413,0.1633026367224675,0.1633026367224675,False
chinese,4,50,1,0,1,0.2881970581847028,-0.1111287903760159,0.1111287903760159,False
chinese,5,1,3,0,2,0.16187110688148387,-0.20049007091897222,0.20049007091897222,False
chinese,5,2,2,1,4,0.37620681959731295,-0.25686203841209987,0.25686203841209987,False
chinese,5,3,3,1,4,0.004140322213863921,0.17242613431585477,0.17242613431585477,False
chinese,5,4,1,0,7,0.13313472671979296,-0.11105123040759696,0.11105123040759696,False
chinese,5,6,1,0,3,0.6307956200590482,-0.17837798822991446,0.17837798822991446,False
chinese,5,7,1,0,4,0.5601753078399754,-0.10308007744311959,0.10308007744311959,False
chinese,5,8,1,0,2,0.11315864962490853,-0.20449041422250647,0.20449041422250647,False
chinese,5,9,1,0,6,0.7547081464719843,0.218754952364117,0.218754952364117,False
chinese,5,10,4,0,4,0.37039372570136675,-0.1988606612911064,0.1988606612911064,False
chinese,5,11,1,0,7,0.17943107454199222,-0.1730485749732335,0.1730485749732335,False
chinese,5,12,1,0,2,0.0018243766238964373,0.32101233485472,0.32101233485472,True
chinese,5,13,1,0,1,0.3662116463982613,0.16600547817927438,0.16600547817927438,False
chinese,5,14,1,0,1,0.0005410150335060698,0.30374791654477984,0.30374791654477984,True
chinese,5,15,1,0,2,0.00020085469869930472,0.39517756847289637,0.39517756847289637,True
chinese,5,16,1,0,1,0.03404027285333897,-0.23138392092566734,0.23138392092566734,False
chinese,5,17,4,0,4,0.012608765156939811,0.2870132255671632,0.2870132255671632,False
chinese,5,18,1,0,3,0.8608111669860674,0.20755183937814897,0.20755183937814897,False
chinese,5,19,3,1,1,0.297052268867651,-0.25645565317232827,0.25645565317232827,False
