language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,6,36,6,1,6,0.01331168828946253,0.42035942343597654,0.42035942343597654,False
english,6,37,4,1,4,0.05194975301730374,0.2727106585467058,0.2727106585467058,False
english,6,38,6,1,3,0.08501514990377941,-0.260285260403156,0.260285260403156,False
english,6,39,6,1,6,0.03153127894540094,0.13650845792734095,0.13650845792734095,False
english,6,40,6,1,3,0.08094673564373715,-0.19632502643834837,0.19632502643834837,False
english,6,41,7,1,6,0.06958689461986711,0.30017387176100485,0.30017387176100485,False
english,6,42,2,1,6,0.6361618853486336,0.18443631104714794,0.18443631104714794,False
english,6,43,4,1,6,0.34099126147363773,0.14288791327528003,0.14288791327528003,False
english,6,44,4,1,4,0.623076853075889,0.22809059946219792,0.22809059946219792,False
english,6,45,4,1,1,0.16171946530933778,-0.26247364415158114,0.26247364415158114,False
english,6,46,2,1,2,0.21527055117101948,0.17854357988296868,0.17854357988296868,False
english,6,47,7,1,1,0.0919722183719856,-0.17101878581750596,0.17101878581750596,False
english,6,48,1,1,2,0.48721064162553496,0.07069684436652772,0.07069684436652772,False
english,6,49,4,1,6,0.07330294409904266,0.267346475039845,0.267346475039845,False
english,6,50,1,1,5,0.8781463056468177,0.18830381375756333,0.18830381375756333,False
english,7,1,6,1,1,0.16856227504382065,0.38462926472530923,0.38462926472530923,False
english,7,2,6,1,1,0.7492530739155051,0.4819916838826481,0.4819916838826481,False
english,7,3,4,1,1,0.6625902307872769,0.4403054091042987,0.4403054091042987,False
english,7,4,6,1,1,0.5026214722369524,0.4721345419510142,0.4721345419510142,False
english,7,5,2,1,1,0.1794295793821362,0.3576129642553309,0.3576129642553309,False
english,7,6,4,1,4,0.00015911969735246976,0.3836185911688912,0.3836185911688912,True
english,7,8,6,1,1,0.23562853533176475,0.52212438453562,0.52212438453562,False
english,7,9,2,1,7,0.06885150932339512,0.33845101023281654,0.33845101023281654,False
english,7,10,2,1,1,0.12012697009023045,0.2424970218511027,0.2424970218511027,False
english,7,11,6,1,1,0.43308609829193423,0.5196483947581269,0.5196483947581269,False
english,7,12,6,1,1,0.8821834860108503,0.5104471807189013,0.5104471807189013,False
english,7,13,3,1,1,0.1616312773083011,0.5642743195213004,0.5642743195213004,False
english,7,14,4,1,2,0.33641873150246804,0.4437623988903626,0.4437623988903626,False
english,7,15,5,1,4,0.16244246921280073,0.3037571848870215,0.3037571848870215,False
english,7,16,6,1,1,0.11960633845928038,0.47704967365808615,0.47704967365808615,False
english,7,17,6,1,1,0.4459188313372535,0.5233391165295307,0.5233391165295307,False
english,7,18,6,1,1,0.4082253399319262,0.4807777425382554,0.4807777425382554,False
english,7,19,2,1,2,0.0014735828888023004,0.38743476079803535,0.38743476079803535,True
english,7,20,6,1,1,0.25281353381544963,0.5278567292151887,0.5278567292151887,False
english,7,21,4,1,3,0.2582910661506263,0.1718314029463059,0.1718314029463059,False
english,7,22,2,1,2,0.03416915960003817,0.4971764647093728,0.4971764647093728,False
english,7,23,2,1,2,0.47718883180465277,0.49749738089869444,0.49749738089869444,False
english,7,24,2,1,3,0.6248346049377763,0.24068643326212405,0.24068643326212405,False
english,7,25,4,1,3,0.44031328569650385,-0.2417852763822788,0.2417852763822788,False
english,7,26,4,1,6,0.7641669516123462,-0.2309791168538861,0.2309791168538861,False
english,7,27,6,1,4,0.23441420903315555,0.4753300519738118,0.4753300519738118,False
english,7,28,5,1,1,0.6246273398425808,0.3133895243093777,0.3133895243093777,False
english,7,29,7,1,1,0.5533037826739013,0.3368132468345716,0.3368132468345716,False
english,7,30,7,1,7,0.11318782363011919,0.2430426629705202,0.2430426629705202,False
english,7,31,2,1,1,0.01345724999030075,0.39565619528421053,0.39565619528421053,False
english,7,32,6,1,6,0.27743194304990637,0.42801391030380725,0.42801391030380725,False
english,7,33,4,1,1,0.5068875714751694,0.4725230804820241,0.4725230804820241,False
english,7,34,6,1,4,0.8069140113655007,0.10803298681266227,0.10803298681266227,False
english,7,35,4,1,1,0.5700202453716547,0.5355639348392388,0.5355639348392388,False
english,7,36,2,1,1,0.003428004006273959,0.4589123998399493,0.4589123998399493,False
english,7,37,4,1,6,0.0962040989958439,0.3284309553393449,0.3284309553393449,False
english,7,38,2,1,3,0.4183343471920127,-0.21811373324190006,0.21811373324190006,False
english,7,39,6,1,2,0.19246529338544355,-0.1856345267821984,0.1856345267821984,False
english,7,40,4,1,3,0.4479069316759404,-0.14934295149765445,0.14934295149765445,False
english,7,41,7,1,5,0.7166221207219432,-0.1354688482424723,0.1354688482424723,False
